fips,state,county,slhouse07,slhouse12,ghveg_farms07,ghveg_farms12,ghveg_sqft07,ghveg_sqft12,ghveg_sqftpth07,ghveg_sqftpth12,pct_diabetes18,class
37065,NC,Edgecombe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0
37067,NC,Forsyth,0.0,0.0,4.0,6.0,7200.0,10800.0,21.26164223,30.17442494,10.1,1.0
37073,NC,Gates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.0
37075,NC,Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
37079,NC,Greene,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
37083,NC,Halifax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1.0
37085,NC,Harnett,1.0,1.0,7.0,4.0,35986.0,24500.0,340.2287983,200.4303116,12.1,1.0
37089,NC,Henderson,0.0,0.0,5.0,12.0,5400.0,49244.0,52.80140804,455.621247,8.3,0.0
37091,NC,Hertford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1.0
37093,NC,Hoke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.0
37095,NC,Hyde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
37101,NC,Johnston,3.0,4.0,7.0,6.0,5380.0,105955.0,34.55473843,606.1082763,10.0,1.0
37107,NC,Lenoir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.0
37113,NC,Macon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
37115,NC,Madison,0.0,0.0,9.0,13.0,13900.0,43419.0,680.705191,2079.653223,10.0,1.0
37117,NC,Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
37119,NC,Mecklenburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
37121,NC,Mitchell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
37125,NC,Moore,1.0,1.0,0.0,5.0,0.0,30483.0,0.0,337.3991389,6.5,0.0
37127,NC,Nash,2.0,1.0,9.0,3.0,164300.0,38090.0,1752.851184,399.8740224,12.0,1.0
37129,NC,New Hanover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
37131,NC,Northampton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
37133,NC,Onslow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
37135,NC,Orange,0.0,0.0,5.0,12.0,18500.0,57436.0,145.4482558,417.224797,6.9,0.0
37137,NC,Pamlico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
37139,NC,Pasquotank,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0
37141,NC,Pender,1.0,1.0,3.0,4.0,4320.0,7844.0,87.83879954,145.6043956,8.8,1.0
37143,NC,Perquimans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
37157,NC,Rockingham,1.0,1.0,3.0,6.0,700.0,16020.0,7.513631875,172.7819841,9.5,1.0
37169,NC,Stokes,1.0,1.0,4.0,6.0,13820.0,5430.0,293.5491408,116.1224097,10.4,1.0
37173,NC,Swain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
37175,NC,Transylvania,0.0,0.0,3.0,0.0,3456.0,0.0,107.7945167,0.0,7.9,0.0
37177,NC,Tyrrell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
37181,NC,Vance,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0
37183,NC,Wake,1.0,0.0,4.0,3.0,9400.0,7640.0,11.44099308,8.020357431,8.7,0.0
37187,NC,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
37191,NC,Wayne,4.0,6.0,0.0,4.0,0.0,32096.0,0.0,257.7660702,13.2,1.0
37193,NC,Wilkes,3.0,1.0,0.0,5.0,0.0,88260.0,0.0,1274.972914,8.9,1.0
37195,NC,Wilson,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0
37199,NC,Yancey,0.0,0.0,5.0,11.0,13960.0,24624.0,775.5555556,1397.899517,7.4,0.0
38001,ND,Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
38003,ND,Barnes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
38005,ND,Benson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
38007,ND,Billings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
38011,ND,Bowman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
38013,ND,Burke,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
38015,ND,Burleigh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
38017,ND,Cass,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
38019,ND,Cavalier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
38023,ND,Divide,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
38025,ND,Dunn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.0
38027,ND,Eddy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
38029,ND,Emmons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
38033,ND,Golden Valley,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
38035,ND,Grand Forks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0
38037,ND,Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
38039,ND,Griggs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
38041,ND,Hettinger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
38043,ND,Kidder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
38045,ND,LaMoure,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0
38047,ND,Logan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
38049,ND,McHenry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
38051,ND,McIntosh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
38055,ND,McLean,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
38059,ND,Morton,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
38061,ND,Mountrail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.0
38063,ND,Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
38067,ND,Pembina,0.0,0.0,0.0,3.0,0.0,3200.0,0.0,440.7106459,10.6,1.0
38069,ND,Pierce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
38071,ND,Ramsey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.0
38075,ND,Renville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
38077,ND,Richland,1.0,1.0,0.0,4.0,0.0,24188.0,0.0,1491.521243,9.1,1.0
38081,ND,Sargent,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
38083,ND,Sheridan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,0.0
38085,ND,Sioux,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.0
38087,ND,Slope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0
38089,ND,Stark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
38091,ND,Steele,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0
38093,ND,Stutsman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
38095,ND,Towner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0
38101,ND,Ward,3.0,4.0,0.0,3.0,0.0,4559.0,0.0,69.56694235,9.1,1.0
38103,ND,Wells,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
38105,ND,Williams,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.0
39001,OH,Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
39005,OH,Ashland,4.0,4.0,3.0,4.0,4200.0,11328.0,78.44016136,212.7803449,7.8,0.0
39009,OH,Athens,1.0,0.0,7.0,5.0,15600.0,46325.0,243.3621416,716.6504231,10.5,1.0
39011,OH,Auglaize,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
39019,OH,Carroll,1.0,0.0,4.0,3.0,3670.0,1800.0,126.2817425,62.97449533,9.0,1.0
39025,OH,Clermont,0.0,0.0,3.0,7.0,4040.0,17860.0,20.78766736,89.63973459,10.7,1.0
39041,OH,Delaware,0.0,1.0,6.0,4.0,8552.0,13600.0,52.85668373,75.08543729,8.7,0.0
39055,OH,Geauga,0.0,1.0,16.0,15.0,16120.0,47042.0,171.9613407,501.1986064,8.2,0.0
39057,OH,Greene,2.0,2.0,3.0,4.0,9961.0,11001.0,62.62613561,66.92053605,10.2,1.0
39061,OH,Hamilton,4.0,5.0,6.0,5.0,50700.0,30398.0,63.23154344,37.88781478,11.2,1.0
39071,OH,Highland,1.0,1.0,11.0,11.0,53687.0,80977.0,1224.472574,1882.179299,11.7,1.0
39073,OH,Hocking,1.0,0.0,3.0,0.0,300.0,0.0,10.19783806,0.0,9.7,1.0
39075,OH,Holmes,3.0,4.0,8.0,9.0,20720.0,29466.0,495.3856453,683.7610804,7.1,0.0
39081,OH,Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0
39083,OH,Knox,1.0,1.0,5.0,7.0,6900.0,25918.0,115.3017061,426.2478415,9.1,1.0
39089,OH,Licking,1.0,1.0,0.0,6.0,0.0,24511.0,0.0,146.136281,9.4,1.0
39097,OH,Madison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
39103,OH,Medina,1.0,1.0,11.0,10.0,57126.0,36580.0,338.4743001,210.6245034,8.3,0.0
39105,OH,Meigs,0.0,0.0,4.0,5.0,6950.0,15220.0,294.3418601,644.7786486,12.9,1.0
39111,OH,Monroe,0.0,0.0,0.0,4.0,0.0,16096.0,0.0,1104.432551,9.4,1.0
39115,OH,Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.0
39121,OH,Noble,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
39123,OH,Ottawa,1.0,0.0,0.0,3.0,0.0,13764.0,0.0,332.954353,7.7,0.0
39127,OH,Perry,1.0,1.0,0.0,5.0,0.0,5290.0,0.0,146.9077175,7.6,0.0
39131,OH,Pike,0.0,0.0,5.0,19.0,21500.0,78112.0,750.5672892,2741.733942,12.1,1.0
39135,OH,Preble,1.0,1.0,4.0,3.0,9408.0,24816.0,221.0474378,592.8899083,7.3,0.0
39141,OH,Ross,0.0,0.0,3.0,4.0,5320.0,18845.0,68.71698162,243.3088454,12.5,1.0
39149,OH,Shelby,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
39153,OH,Summit,0.0,0.0,0.0,6.0,0.0,10436.0,0.0,19.28335969,10.3,1.0
39155,OH,Trumbull,1.0,2.0,3.0,5.0,4200.0,13820.0,19.59905925,66.63484395,9.2,1.0
39169,OH,Wayne,4.0,4.0,9.0,8.0,57552.0,19208.0,503.8520801,166.9346358,8.0,0.0
39171,OH,Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0
39175,OH,Wyandot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.0
40001,OK,Adair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.0
40003,OK,Alfalfa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
40005,OK,Atoka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
40009,OK,Beckham,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.0
40011,OK,Blaine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
40013,OK,Bryan,2.0,2.0,3.0,0.0,5400.0,0.0,133.8289963,0.0,10.2,1.0
40023,OK,Choctaw,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,1.0
40025,OK,Cimarron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
40027,OK,Cleveland,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0
40031,OK,Comanche,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.0
40033,OK,Cotton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
40035,OK,Craig,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,1.0
40037,OK,Creek,0.0,0.0,0.0,3.0,0.0,4040.0,0.0,57.00900291,9.6,1.0
40039,OK,Custer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
40043,OK,Dewey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
40051,OK,Grady,1.0,1.0,4.0,6.0,19438.0,13376.0,381.6536098,252.0919714,8.7,0.0
40053,OK,Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
40055,OK,Greer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
40057,OK,Harmon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
40059,OK,Harper,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
40061,OK,Haskell,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
40063,OK,Hughes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.0
40065,OK,Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
40067,OK,Jefferson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
40069,OK,Johnston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
40073,OK,Kingfisher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,1.0
40079,OK,Le Flore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0
40085,OK,Love,0.0,0.0,3.0,3.0,5000.0,4040.0,540.4236922,422.1966768,8.0,0.0
40087,OK,McClain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0
40097,OK,Mayes,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1.0
40101,OK,Muskogee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,1.0
40103,OK,Noble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
40105,OK,Nowata,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0
40111,OK,Okmulgee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.0
40113,OK,Osage,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
40115,OK,Ottawa,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,1.0
40117,OK,Pawnee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,1.0
40123,OK,Pontotoc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.0
40125,OK,Pottawatomie,0.0,0.0,0.0,3.0,0.0,2356.0,0.0,33.33097545,12.1,1.0
40127,OK,Pushmataha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
40129,OK,Roger Mills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
40135,OK,Sequoyah,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
40137,OK,Stephens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.0
40139,OK,Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.0
40141,OK,Tillman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
40143,OK,Tulsa,0.0,0.0,4.0,3.0,2160.0,2836.0,3.710740877,4.612777198,10.3,1.0
40147,OK,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1.0
40149,OK,Washita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0
40151,OK,Woods,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
40153,OK,Woodward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.0
41005,OR,Clackamas,2.0,3.0,14.0,28.0,52763.0,45827.0,143.8436457,119.5313376,7.6,0.0
41013,OR,Crook,0.0,0.0,0.0,5.0,0.0,3140.0,0.0,152.0507481,10.3,1.0
41015,OR,Curry,0.0,0.0,3.0,6.0,7700.0,11302.0,343.030249,508.2520124,7.3,0.0
41017,OR,Deschutes,1.0,1.0,5.0,15.0,3950.0,19680.0,25.8790694,121.6699949,6.9,0.0
41019,OR,Douglas,0.0,2.0,5.0,9.0,22726.0,96248.0,212.2794399,898.4476369,8.9,1.0
41021,OR,Gilliam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
41023,OR,Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
41027,OR,Hood River,1.0,1.0,0.0,4.0,0.0,8800.0,0.0,389.0534506,6.7,0.0
41029,OR,Jackson,0.0,0.0,5.0,15.0,25300.0,30449.0,127.0386438,147.5699829,8.3,0.0
41033,OR,Josephine,0.0,0.0,6.0,16.0,18300.0,94964.0,223.8641646,1147.03289,8.8,1.0
41039,OR,Lane,3.0,1.0,24.0,30.0,174750.0,213918.0,506.7508787,603.2486394,8.0,0.0
41041,OR,Lincoln,0.0,0.0,4.0,9.0,11200.0,11083.0,244.5521638,240.0684486,8.2,0.0
41049,OR,Morrow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
41051,OR,Multnomah,2.0,0.0,10.0,8.0,75450.0,65460.0,108.1256924,86.22449719,8.1,0.0
41055,OR,Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
41063,OR,Wallowa,1.0,1.0,3.0,3.0,6900.0,3565.0,1002.32423,523.2643476,7.7,0.0
41067,OR,Washington,1.0,1.0,6.0,10.0,12616.0,12050.0,24.79355085,21.99178,8.4,0.0
41069,OR,Wheeler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
41071,OR,Yamhill,5.0,3.0,6.0,18.0,8140.0,125704.0,84.90221643,1247.781462,10.4,1.0
42001,PA,Adams,3.0,3.0,6.0,9.0,28652.0,35752.0,285.088854,351.986768,9.9,1.0
42003,PA,Allegheny,2.0,3.0,7.0,5.0,18776.0,20192.0,15.35891735,16.40451027,8.3,0.0
42007,PA,Beaver,1.0,1.0,0.0,3.0,0.0,10000.0,0.0,58.72990703,7.3,0.0
42011,PA,Berks,2.0,2.0,11.0,31.0,33084.0,157854.0,81.64393433,381.736136,7.3,0.0
42017,PA,Bucks,1.0,1.0,12.0,12.0,44372.0,58666.0,71.41385659,93.68662108,9.2,1.0
42023,PA,Cameron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
42025,PA,Carbon,0.0,0.0,5.0,0.0,5200.0,0.0,80.82189652,0.0,7.2,0.0
42027,PA,Centre,1.0,0.0,8.0,20.0,25386.0,39251.0,169.8082917,251.868916,8.2,0.0
42029,PA,Chester,0.0,0.0,21.0,25.0,96172.0,108067.0,197.8212755,213.3906498,6.9,0.0
42037,PA,Columbia,1.0,1.0,0.0,8.0,0.0,25712.0,0.0,384.3003617,8.6,0.0
42039,PA,Crawford,1.0,2.0,8.0,5.0,15675.0,17756.0,175.0536049,202.5368435,9.1,1.0
42041,PA,Cumberland,0.0,1.0,7.0,23.0,13861.0,142979.0,60.60301332,597.7707819,9.5,1.0
42043,PA,Dauphin,1.0,0.0,3.0,4.0,11400.0,44760.0,43.33019126,165.7876022,8.0,0.0
42049,PA,Erie,3.0,2.0,5.0,10.0,10421.0,59617.0,37.40850693,212.1027765,7.7,0.0
42053,PA,Forest,0.0,0.0,0.0,4.0,0.0,3624.0,0.0,473.0452943,7.3,0.0
42055,PA,Franklin,3.0,5.0,11.0,20.0,68190.0,141623.0,470.7953604,934.077748,8.9,1.0
42061,PA,Huntingdon,0.0,1.0,5.0,4.0,30460.0,47948.0,665.0364613,1041.487467,9.1,1.0
42063,PA,Indiana,0.0,1.0,11.0,13.0,13420.0,26945.0,151.6041573,305.3984518,8.4,0.0
42067,PA,Juniata,0.0,0.0,9.0,10.0,82144.0,44880.0,3389.058503,1801.830737,7.0,0.0
42077,PA,Lehigh,1.0,1.0,8.0,9.0,17460.0,56764.0,51.22517955,159.747394,8.2,0.0
42079,PA,Luzerne,1.0,3.0,4.0,6.0,9280.0,51460.0,29.16111516,160.0656935,8.5,0.0
42089,PA,Monroe,1.0,1.0,8.0,4.0,10132.0,20120.0,60.54304699,119.3505715,9.1,1.0
42091,PA,Montgomery,5.0,5.0,3.0,9.0,13756.0,35630.0,17.51977279,44.00389774,6.8,0.0
42099,PA,Perry,1.0,0.0,5.0,9.0,23916.0,53700.0,526.1583139,1173.975777,7.5,0.0
42105,PA,Potter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0
42109,PA,Snyder,1.0,1.0,5.0,6.0,9200.0,12880.0,234.1264792,323.6587511,8.0,0.0
42111,PA,Somerset,1.0,1.0,6.0,11.0,8100.0,53400.0,103.1978596,691.7725701,7.6,0.0
42113,PA,Sullivan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
42115,PA,Susquehanna,1.0,1.0,0.0,7.0,0.0,14600.0,0.0,341.2570413,8.0,0.0
42117,PA,Tioga,1.0,0.0,3.0,8.0,2440.0,12822.0,58.97851152,300.8376153,8.0,0.0
42119,PA,Union,0.0,0.0,3.0,6.0,16040.0,19560.0,357.6684654,433.366567,7.0,0.0
42123,PA,Warren,2.0,2.0,0.0,4.0,0.0,1500.0,0.0,36.37421795,6.7,0.0
42125,PA,Washington,2.0,2.0,3.0,6.0,85.0,23580.0,0.4121032294,113.1282504,9.4,1.0
42129,PA,Westmoreland,0.0,0.0,6.0,11.0,10210.0,21457.0,27.87195824,59.06918613,8.3,0.0
42133,PA,York,1.0,3.0,15.0,15.0,42662.0,87286.0,100.4003116,199.3591164,9.3,1.0
44001,RI,Bristol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
44005,RI,Newport,1.0,1.0,8.0,15.0,85000.0,42052.0,1025.566776,507.1516438,6.8,0.0
44007,RI,Providence,1.0,1.0,9.0,15.0,15672.0,24038.0,24.91138275,38.20412938,9.8,1.0
45001,SC,Abbeville,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,1.0
45005,SC,Allendale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,1.0
45009,SC,Bamberg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0
45011,SC,Barnwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.0
45013,SC,Beaufort,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
45015,SC,Berkeley,2.0,3.0,0.0,5.0,0.0,47000.0,0.0,247.9975517,12.8,1.0
45017,SC,Calhoun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
45021,SC,Cherokee,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,1.0
45023,SC,Chester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.0
45025,SC,Chesterfield,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,1.0
45027,SC,Clarendon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1.0
45029,SC,Colleton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1.0
45033,SC,Dillon,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.0
45035,SC,Dorchester,2.0,1.0,0.0,3.0,0.0,4200.0,0.0,29.4941749,11.0,1.0
45037,SC,Edgefield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,1.0
45039,SC,Fairfield,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.0
45041,SC,Florence,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,1.0
45043,SC,Georgetown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.0
45045,SC,Greenville,2.0,1.0,3.0,8.0,3500.0,3801.0,8.178143328,8.14249909,10.0,1.0
45047,SC,Greenwood,0.0,0.0,4.0,0.0,480.0,0.0,7.03832957,0.0,10.7,1.0
45049,SC,Hampton,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,1.0
45055,SC,Kershaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,1.0
45059,SC,Laurens,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1.0
45061,SC,Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,1.0
45063,SC,Lexington,4.0,2.0,3.0,3.0,18300.0,19100.0,74.25109855,70.72711922,9.8,1.0
45065,SC,McCormick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,1.0
45067,SC,Marion,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,1.0
45069,SC,Marlboro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,1.0
45071,SC,Newberry,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1.0
45079,SC,Richland,1.0,1.0,0.0,5.0,0.0,15200.0,0.0,38.61896547,10.7,1.0
45087,SC,Union,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.0
45089,SC,Williamsburg,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,1.0
46003,SD,Aurora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
46005,SD,Beadle,2.0,2.0,0.0,3.0,0.0,4038.0,0.0,223.8607384,6.9,0.0
46007,SD,Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,1.0
46009,SD,Bon Homme,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
46013,SD,Brown,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,1.0
46015,SD,Brule,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
46017,SD,Buffalo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,1.0
